feed_rate,depth_of_cut,spindle_speed,tool_condition
0.08992310808167463,0.30596674155976455,11088.36466740018,0.0
0.09249327784378525,0.35159919289133235,10779.894142467638,0.0
0.07999859344521366,0.36278002244076435,11486.1697967958,0.0
