,Tool_ID,Position,Condition,TCond,Machined_length,Init_diameter,Final_diameter,R_measurement,ap,vc,f,Fx,Fy,Fz,F,Exp
77,-0.07568288909864901,-0.02484644568738235,-0.0004661430838086815,0.011325541905999423,-0.004456799150678324,-0.0037561520499880064,0.0027417120795950427,0.0008111479136745799,0.01682723185772463,0.0,-0.030793588617934343,-0.012908391472538562,0.01084710766842494,-0.023991746271469258,-0.002647541090462186,0.0
811,-0.07361288182580711,0.029261031098560306,0.012123208495109939,-0.001276492461170472,0.009335152209238353,0.03640366066096868,0.026252333131068284,-0.002426965474563058,-0.020676987314869118,0.0,-0.04275446681205518,-0.006225349164485234,-0.0007798420216993184,0.016250017902963258,-0.0005854069759689755,0.0
670,0.10220620651757342,-0.028581224009720994,0.007780060198304517,-0.0007965241753164574,0.005521194739431845,0.04557447235003997,0.033208207557594134,-0.003661349353764263,0.03720408597784992,0.0,-0.021764005182512005,0.008997724930545539,0.010052864832815119,0.020547993291933676,-0.005211887517076806,0.0
446,-0.045172230162597145,-0.035113228303690444,0.001697826516983959,-0.042620515527775675,0.005668567366439306,-0.009089206634608436,-0.008332538351866845,0.003267990463878707,-0.02030912234726944,0.0,0.1540256433841723,-0.0005198598728606933,-0.0033159638522122525,-0.03996431833208794,-0.0032363779448269236,0.0
292,0.07595199617013507,-0.021638173436313978,-0.006751048481075481,0.006532075754572417,-0.0034740266727950196,-0.011915876553769817,-0.0012439169991880405,-0.015139804890154351,0.00764332270528101,0.0,-0.1497110000068107,0.00929014806579471,-0.00870890578037808,0.03666745232971669,0.0005022674697660758,0.0
692,0.09757304231393532,-0.030919661256937736,0.004940671048894071,-0.0089673444619229,0.007352233331877083,0.0016460111565813958,-0.03968718697448638,0.014467899237701608,0.0266073493177068,0.0,-0.0276398131350083,0.010391247086939526,0.00657086696568471,0.02404509391149102,-0.006159359701650287,0.0
412,0.11082382803445016,-0.09192227252346474,0.007339039576914002,0.03992107603223831,0.004800396433042444,0.017655972121394126,0.006747531812868756,-0.017488040054887456,0.021059634344026756,0.0,0.1887663156390961,0.025847751951498025,0.0016998510396634226,0.051278821803474955,-0.00445021540536889,0.0
608,0.05460985652285344,-0.019097624065040255,-0.004308888349182388,-0.03455317812944491,0.0030923466201143186,0.0032614230963724424,-0.01111001210104844,0.01020205813980599,0.0241772323170662,0.0,-0.06800062384312748,0.025714336485822827,0.01904444385775282,0.020547204712071297,0.020240633602243607,0.0
351,-0.050456025083636,-0.03504593359152841,-0.0005514977654839018,-0.01442354060054557,-0.0009792948913100801,-0.026045944178545485,-0.00872734357287408,-0.0006788574739702632,-0.02575851509799314,0.0,-0.11482546888647438,-0.06407640403297567,-0.019636174334060664,-0.02509140690821746,-0.007501926237713498,0.0
535,-0.05229586256407771,0.003548167102387814,0.0004481095722870792,-0.03020822624631569,0.005241743572313986,0.030695601769539036,0.026547904397700092,0.004430438120292417,-0.027133834953698338,0.0,0.15843749382730274,0.01262237193761232,0.009460912175840287,0.02325097159406392,0.026605850625415102,0.0
733,-0.11033524189965412,0.024812599061008515,0.00838244839477405,-0.00824709547720362,-0.01367078575067478,-0.018995814343238854,-0.01429587493214309,-0.0032189749499329044,-0.03370662681928134,0.0,-0.034813557430200974,-0.007787415739471726,-0.0017333790852087944,-0.012577968519766338,0.0027139026329980535,0.0
615,0.14986690401833652,0.04392864292369247,0.009858769500700259,0.05038636639779321,0.020455197902665583,0.00431641410995879,0.01868376217826606,-0.002973748187717699,0.040100960350268604,0.0,-0.044675694711264716,0.002015793069394834,0.005158223939822943,-0.0006218907957097741,-0.006530049402938441,0.0
393,0.12477994460587015,-0.0024257087083971694,0.02904519771931979,0.04571783514823409,0.0020398474809387806,0.018832508220173863,0.005263826362153379,0.0317106431835012,0.03096837797767615,0.0,0.0813061457276386,0.052044327628474135,0.00999496882251376,0.04715761593391696,0.019073400541762903,0.0
444,-0.0448020207335927,-0.03979337821509854,0.0005241431596912334,-0.04104721810710574,0.006201494948148322,-0.01022954608805401,-0.0077903389009731355,2.810413212030607e-05,-0.023420425262353956,0.0,0.15516853989860827,-7.155900581526468e-05,-0.004549899273784259,-0.04085733704018573,-0.0034124537925985885,0.0
623,0.1505097124806887,0.04611251981592289,0.008589402634162236,0.006441697165084311,0.008055366593306855,-0.005670856800472054,-0.019035464177270655,-0.004712139320704933,0.03572478232565717,0.0,-0.05505553761943506,0.0011333058668332606,0.0013177572153468514,-0.0038121198788332047,0.0013045394525817888,0.0
199,0.10715992490674107,-0.11411634709183502,0.0012937135180349298,0.00738288491394857,0.00713589136690473,0.06854654565105132,0.0020828304123909638,-0.007924367687915464,-0.006857768096501314,0.0,-0.027080634633133316,0.034376338200532396,-0.00010299509683852766,-0.025578869608768387,-0.004799460547600137,0.0
5,-0.08879612701109306,0.056209079386603904,0.005772966094796991,0.005753738103271092,0.0026865559777537944,0.01539841266598394,-0.004327835988659527,-0.004979141888803096,-0.004772357609093588,0.0,-0.1608395018400811,-0.04935693909591404,-0.008540568692770362,-0.0016756397114246653,-0.012311148689275513,0.0
54,-0.0932213946785847,0.030074437716332017,0.00595638748074771,0.01065962148105553,-0.004881687728958936,-0.0424952231771982,0.002959294772234609,0.0028531467785955634,0.0119170029437941,0.0,-0.11084002149489212,-0.00688989658766638,-0.007314645117531654,0.004978275836845637,0.00748455378127028,0.0
773,-0.09525667590933631,0.01150527121344863,0.010433932811640952,-0.03501713665199822,-0.0021784429424195873,0.007808876381754029,-0.009562993979163218,-0.0013670280111654199,-0.03516458969458966,0.0,-0.04713511566619799,-0.0026527089584501428,-0.00042076178500486533,0.01594583309739582,-0.0024926385004171085,0.0
609,0.054476320330394734,-0.020797234751978578,-0.005442662948820331,-0.03651884687625254,0.0030923466201143186,0.00611999866829998,-0.0065863149528859,-0.0015582873329197154,0.0241772323170662,0.0,-0.06884798046531565,0.020844895228776552,0.013455587503883364,0.021737444268513942,0.023613481496418922,0.0
266,0.10649437633609504,-0.09747209405435772,-0.006658951567514629,0.025188054193901934,0.000501810019262627,-0.019664939685536564,-0.007959156511926647,0.003162520499803554,0.009550774211663173,0.0,0.17113299338059682,0.011517585765109322,0.00453330174727448,0.0059343493620314875,-0.007820083984640475,0.0
636,0.1264492051978628,-0.02191480959356209,0.006919954713989007,-0.006099170264789159,0.004702358516390258,0.001045224646644438,0.0024474330322670746,-0.0009119868070505685,0.03883459916855948,0.0,-0.023963157383647567,0.009975006558115417,0.00777012522651837,0.03068966498231052,-0.006447565244105568,0.0
97,-0.1124950010526553,-0.061295222968572115,0.001258158362404933,0.002167710794272035,-0.0006392262196154645,-0.023094713436447825,-0.0117916070569674,-0.01116536970735284,0.008929194118511296,0.0,0.14019413058301844,-0.010532008813852214,-0.0060512817578905805,-0.004260383886071329,-0.012061563898206834,0.0
192,0.10326526392430432,-0.04512857045655841,0.002939364942201138,0.0004024549686837898,0.010951343798675505,0.043061213722250066,0.0011240303307220236,0.004767394809893227,-0.0069202105232477875,0.0,-0.1797079506854166,-0.009819494870081434,-0.007486180896149525,-0.01946958147136359,-0.004344882978153816,0.0
76,-0.07572978629062739,-0.025576754562146146,-0.0004902570974417374,0.010818615098176002,-0.004456799150678324,-0.0022400647885225874,0.00782383796213891,-0.004054878803878336,0.01682723185772463,0.0,-0.030804725643609615,-0.0127724299478291,0.011977502156130169,-0.024082643761481302,0.0001684995449081572,0.0
120,-0.09903164861218976,0.0366876905396984,-0.003965387690763038,0.016281024176507005,-0.004157929893260913,-0.024458662503034224,-0.006416085211639404,-0.002912378976548274,0.01451789659793353,0.0,-0.026390163554052198,0.006393559396232481,0.003440614337058741,0.028637483077667912,0.009638430064201328,0.0
360,-0.04816563188314933,-0.08005033586574409,0.0004829441525122969,-0.03065958738418924,-0.0025245844658114735,-0.028970883688399986,-0.009622140137510768,0.012542709516717768,-0.019283538902315288,0.0,-0.10899851296537959,-0.06982808908812715,-0.021679496632695458,-0.02946728187507082,-0.011496469793116875,0.0
788,-0.09077282562038956,-0.05685591087473153,0.006082854573453288,-0.06803900611671336,-0.0021993457228203996,-0.012442242944170616,-0.01851014677543445,-0.014391234000575195,-0.03251236300362215,0.0,-0.03856947948918158,-0.0020908800184638817,0.0020666931907154574,0.014054263524549344,-0.0028566099690508504,0.0
218,0.14326674554727215,0.07088462974948627,0.004830295876830961,0.042700431084514615,0.0026190195306979606,-0.0225325015398793,-0.012606798654046451,0.004924495196170392,-0.0031260632366294054,0.0,-0.05806483422533791,0.0028325198031719243,-0.006380936871784901,-0.0035860374049540024,-0.010411160118215924,0.0
380,0.14846413537208944,0.05922648497897761,0.03761726402848946,0.056528386761770716,0.0024395112963851275,0.020228901466692165,0.008907860381686583,0.03125473328389873,0.02996157194071978,0.0,0.048618777116033095,0.052873624063240435,0.011586724971766077,0.029034286844474875,0.0003993627251109093,0.0
611,0.05340677991262981,-0.023809664678461663,-0.0025453627000831826,-0.03660280936379159,0.0030923466201143186,0.00610708682967553,-0.005504997766864742,-0.010500650317691094,0.0241772323170662,0.0,-0.06545849624319097,0.01674612386299352,0.019465034280380045,0.017420213123241324,0.019363680264493987,0.0
465,-0.03622427767713728,-0.013951251473434057,-0.0012239799529213957,0.024357881319809097,0.0037445800836935213,-0.01572086417154225,-0.012449951191013608,0.003078954520458008,-0.02554136228086801,0.0,-0.04935818346727217,-0.03451450432791669,0.0062255281274639866,-0.014816949159623012,1.3727535486643131e-05,0.0
84,-0.11361244498259848,-0.05213425128553521,0.0017465453493098547,0.0065749989112252735,-0.0006392262196154645,-0.021620942952661527,-0.00914552515492991,-3.3120558430743224e-05,0.010280187033980343,0.0,0.14402109539701924,-0.007064817981740462,-0.005123832840845892,-0.01542042918619594,0.0047972406032498974,0.0
10,-0.13074129000888302,0.0866345184052032,0.019324232699052257,0.05706779202583411,0.020082147163320026,0.09171668357472539,0.005600135073939527,0.014946662224354338,0.007517898337340729,0.0,0.3076674782272589,0.05679795156342536,0.027443665496716226,0.012046960613023808,0.008943277449575633,0.0
618,0.12843732524901713,-0.02676610441707299,0.005691810962034486,0.0009222115956362936,0.0182719274764161,0.00517974710924161,0.0014296185381633976,0.0035294012559840696,0.04012481913786812,0.0,-0.019623563491269497,0.004374004834865542,0.009077725811374419,0.021485646763162836,-0.006183604882314946,0.0
110,-0.09433648254125737,0.019540520891463388,-0.014636668005518744,-0.007190681233077594,-0.0004230965686553735,-0.05356733739322311,-0.012922701760454982,0.004404336416862423,-0.0032197304888522526,0.0,-0.10933975598134829,0.00858651201449069,0.0015922245334172816,0.006333685594589136,-0.005576914574257214,0.0
606,0.04962862907772368,-0.021263880974833466,-0.004413610273662083,-0.02139921219408887,0.0025188914445748705,0.014439212060975074,-0.009824349719608603,0.0064937444009312475,0.02445461201161825,0.0,-0.06796566312835338,0.01733985607068577,0.009392723439577973,0.023313188022126594,0.02184817866939319,0.0
495,-0.06523252251895033,-0.013535841010278068,-0.0038653053949118787,-0.0009210204503811266,-0.0011509603068923133,0.010270129277559657,0.015715255517847554,0.01086881970496501,0.02427291085475837,0.0,0.037125498166796465,0.022112452972703867,0.006447873380724046,0.02615428694738816,0.018146104769554795,0.0
721,-0.07311646909051951,0.014951318947056534,0.011220084225012139,-0.005168638173435476,0.0030976981614667123,0.015023107545382572,-0.02121981152615021,-0.0023672265781248198,0.025406803442198592,0.0,-0.04045323944020745,-0.0015405534525341459,0.0009374380742331425,0.017793658986321008,-0.0027875646899047164,0.0
404,0.07826019411331225,-0.041573616735829294,0.009338551389358747,0.007192906269793717,0.0020398474809387806,0.014927355683730438,-0.0030995532415919024,0.0014392054066789677,0.023040271023501084,0.0,-0.08678239609232707,-0.00010156412272909257,0.01411790660271423,-0.026629470737444254,-0.005009029373570583,0.0
328,-0.09575802459213179,0.12494188431686595,0.016830848997750295,0.08333797730118793,0.005282629184012308,-0.014396445558615599,0.0027609747599838218,-0.012435275996435008,-0.02188125586359829,0.0,0.27180983403049247,0.0038125697304737974,0.030977788025281536,0.005551630523047038,0.0010598943821814532,0.0
746,-0.09456600431088363,-0.019088009065651723,0.005568432199474169,-0.020977251980978644,-0.008527551977145812,-0.002069831837784194,-0.002088764127741057,0.006729562499520545,-0.030112801624042205,0.0,-0.02800464478812572,-0.008608580640870257,0.0023131755536449847,0.0028395266916028564,0.00023476151723951646,0.0
118,-0.1505146001832434,0.04297779366934539,-0.005228379767867177,0.0015680664503108144,0.009738250044478208,-0.01229117698460913,-0.011252551752103181,-0.005952479038879674,-0.004123369018125202,0.0,0.19167448831311754,-0.007931300894563733,-0.002218185546845925,0.0004386429103371627,0.0027512215456102335,0.0
584,0.05286264264620836,-0.0061415185177658375,-0.006719625116395582,-0.03512720307430891,-0.0019485724934919639,0.023587869936061618,0.012172688914972198,0.01230941273256869,0.022111493762204115,0.0,-0.07692826194452862,0.022415905726518217,0.014215678769910317,0.01698652587900148,0.01594369059779291,0.0
300,0.09672133026278319,-0.029367240246003852,-0.00638312731762104,0.020898214777375468,-0.0036512308588227075,-0.013845721672768367,0.003959743474210309,0.0006452003866801459,0.014753339896711435,0.0,-0.035340143247160234,0.0024460487813196736,0.007055551200651112,0.03854887221273437,0.0029955995684447976,0.0
29,-0.08535582761195352,-0.04320795823967029,0.004632580535785949,0.03890884207296782,0.019949203196032696,0.09004881573884484,0.007255567699622969,-0.002590760996150583,0.008550443083104124,0.0,0.28720606748732797,0.04896010366010097,0.017690509402261585,-0.0009277511326979698,0.005977810388716767,0.0
761,-0.10158511274741464,0.013181166603629155,0.010330702260221382,-0.043490958108401805,-0.0021784429424195873,-0.015365885845564026,-0.028545401724056934,-0.009145665179739188,-0.030691808104446515,0.0,-0.0388957716989735,-0.0061375839274685,-0.0009213929134249495,0.013086179821329726,-0.0031591653340992593,0.0
585,0.052729106453749654,-0.009632468656925306,-0.007853399716033523,-0.03942413520264547,-0.0019485724934919639,0.023341604702001344,0.016653992769370456,-0.004241226330229493,0.022111493762204115,0.0,-0.0778804221919154,0.016209861613685574,0.00845727742680609,0.020944322159613993,0.020150447047184276,0.0
286,0.10253092595925241,0.021144638230207857,-0.005009081416087622,0.041171894597633055,0.009418884985491689,-0.038619498655928904,0.007915560205076886,-0.01406495948853487,-0.0027479926159297715,0.0,0.16561369441050106,-0.0057825442341750315,0.0034059461872710762,0.041586065932600766,-0.005642702178336671,0.0
691,0.1068888165687356,0.038216357312407044,0.010344595761721176,0.007243850748460878,-0.006249391357332484,0.00555913438961092,-0.06655070609286949,-0.0036745157173356134,0.0192877420266785,0.0,-0.049345893088030654,0.007656056450280236,-0.00020578038479469502,0.02595239283956179,-0.00426206620497391,0.0
81,-0.052957379156422506,-0.01972330691394054,-0.0025805703029149816,-0.00759924244862137,-0.004456799150678324,-0.029485003024792938,-0.002590247517764621,0.003873176338282737,0.004963745370922698,0.0,-0.10725844552611967,-0.009053829283933702,-0.017489959645903927,-0.03448267980571701,0.005808728743473892,0.0
807,-0.08086779074298792,0.04500126788448374,0.010966517392029891,0.0019044384552955246,0.0035705656428559863,0.016926408422401572,0.014442980994492012,-0.0006547654059370265,-0.025293229728670298,0.0,-0.043610872297053266,-0.004863587587055313,-0.0007753298233638453,0.023269461688322102,-0.0008430692174088012,0.0
434,-0.03248648285216903,0.02061648782606736,-0.003915831573972222,0.0007825762030853032,0.003589682629363898,-0.013085248566853627,-0.008280148134333924,-0.0030466250851567175,-0.023806086265367198,0.0,-0.04811408362167233,-0.031436040478805195,0.009235600415480587,-0.020045526300991153,-0.002583925098462108,0.0
519,-0.02375222019774878,0.035559237739216036,-0.010848474665523654,-0.013605170580876902,0.0015845739957954911,0.023551687154142433,0.04737396228444973,0.0006562724913209677,-0.024592584773439594,0.0,-0.039704087581723266,-0.02076047383063057,0.005272800932864543,0.038565919589459666,0.01572799682999067,0.0
604,0.052781417199980855,-0.03253227654378077,-0.0014886372765545556,-0.09233052877145288,0.006770799223093447,0.011827432970119399,-0.01099180193805884,-0.01412652036683806,0.016135863830348426,0.0,0.11855111959460957,0.027840665041272854,0.015841387825290678,0.025870478340486853,0.02147994991300045,0.0
705,0.10223374353861021,0.02374109041759866,0.00976699229970315,-0.03093363735089976,-0.0008339660501858419,-0.003921956931586711,-0.046826920485940754,-0.004729781046691209,0.02399053999641513,0.0,-0.031010600812172186,0.009703914382882805,0.0031928999421320073,0.021867977581627705,-0.00639018061209692,0.0
326,-0.0915329856469779,0.1266359247288392,0.01721442443932633,0.08153635791566845,0.005282629184012308,-0.012365339517484555,0.0020281402057789125,-0.0008854609439725925,-0.02188125586359829,0.0,0.27358924676964924,0.002473265858839622,0.03191846678237843,0.005689654353917057,0.0004633742816688038,0.0
662,0.09871805994915349,-0.012491795359986374,0.006184065356945509,-0.03252504042971811,0.006815374143703625,-0.01100478820740954,-0.003923745561567075,0.001024891597331487,0.03093667225433124,0.0,-0.022302336536186417,0.008847382977591378,0.00755499259885446,0.020555021626560283,-0.005367124147204461,0.0
422,-0.05808041037569485,0.013388699657240113,-0.0010980396075972701,-0.0335177273997966,0.002600936187752477,-0.03340638435705487,-0.013662150481129877,-0.0034505100908384847,-0.029937297427306362,0.0,0.000998608526010194,-0.01887797102679068,-0.007547713574050211,-0.023202650658018038,-0.0024815149423100175,0.0
352,-0.04973249322756542,-0.03522025383117995,-0.0011644372165956066,-0.014445473288636474,-0.0009792948913100801,-0.02822453935715937,-0.008625185947806036,-0.0052650646238199756,-0.02575851509799314,0.0,-0.11590027551850213,-0.0634830975621838,-0.018522175417556738,-0.02159458689531829,-0.007736010475160958,0.0
590,0.05202061297867736,-0.014266289404799862,-0.005166356414738992,-0.037510142474739945,-0.0019485724934919639,0.02199081709799841,0.020224515169244683,0.011122985074348602,0.023430152442006014,0.0,-0.08379315495748921,0.016536552120132973,0.008034525149724431,0.017294480221320525,0.010256916695134255,0.0
507,-0.04146508878446576,-0.01170265104858731,-0.004602353879466738,0.0311720774940091,-0.001172655661662202,0.012873343284035088,0.015089919993262507,0.012469687958795689,0.026449861286452627,0.0,-0.034541950124948095,0.004334557400920236,0.015939480331795992,0.03232175392710554,0.010108414141109945,0.0
395,0.12333179719644884,-0.004561829052192349,0.01657110501501946,0.045028904863005134,0.0020398474809387806,0.018029684234495594,0.005549290344542461,-0.000990065279298296,0.03096837797767615,0.0,0.08138097079584294,0.031056164165947253,0.010366079522783454,0.04441579941063105,0.014775506840576188,0.0
7,-0.13271120112488008,0.07192084275876046,0.019103909459309256,0.05584334897542844,0.01979500285513477,0.08358687227106519,0.0035735863359916647,-0.007316038213700639,0.006309915298533952,0.0,0.308116080349738,0.04955556638479676,0.02590689026350254,0.012168284346684717,0.007130111867754291,0.0
316,0.09381901688244804,-0.0892972585947201,-0.0037429354985846455,0.029817605352527223,0.000501810019262627,-0.057034457544095744,0.005723957713992573,-0.010549995151930001,0.011631660992156736,0.0,0.14148421900376662,0.012589012546737019,0.008044111521856549,0.044705777101819395,-0.006018097162678762,0.0
101,-0.11143447993489648,-0.05894619443535507,0.00217340756243978,0.0026452237525486496,-0.0012551538886459354,-0.017922086464648778,-0.013276407568348154,0.003919259725642947,0.009092221023982867,0.0,0.14201534762932772,-0.005380378155409095,-0.0037737460891251826,-0.007409573274417017,-0.005585146676721131,0.0
336,-0.06240413158024518,0.04885580364440978,-0.0008117227801974897,0.021696570239110702,-0.00044632181123665816,-0.030374026785589134,-0.007337521453943622,0.011589184582017022,-0.03293270487541024,0.0,0.0020830065864734493,-0.007347094387226149,0.004125117133558574,-0.02727881765504992,0.0022845530952991197,0.0
314,0.09496803539791566,-0.08958564943286094,-0.005641419325237563,0.02901916387797129,0.000501810019262627,-0.05667287247141912,0.007056742859904049,0.006745527368331787,0.011631660992156736,0.0,0.13705233974421127,0.019090222587855886,0.005145880117161064,0.040641064267481944,-0.014029787684324054,0.0
545,-0.061580472519937354,-0.01795538159003049,-0.0013375921355267596,-0.012003992042857571,0.0026299312535295613,0.020671429224869767,0.046677022434075996,0.0140024561847481,-0.031944382993675406,0.0,0.040930281153483836,0.015214627911233942,0.015588948334011782,0.029901541176617585,0.021295726008813506,0.0
583,0.053302775348456496,-0.003171666347693991,-0.006755386069447971,-0.02463657694399739,-0.0014156449117829475,0.024423134555613325,0.011219791783541013,0.006068676556104074,0.021689466072194585,0.0,-0.06906728763652782,0.013353111413318871,0.012930945801976297,0.028084466154749542,0.01880671797661892,0.0
2,-0.08817854541813647,0.06054465768177048,0.0075793493770111575,0.0053147239645751545,0.0026865559777537944,0.01580766877089768,0.0021786071116787387,0.005873019946139269,-0.004772357609093588,0.0,-0.1589798583216324,-0.04935130196783652,-0.0077241781469121785,-0.003815189544014732,-0.008371221043227493,0.0
673,0.10488072034850242,0.023404138977171255,0.012870745537896605,-0.025861699121861915,0.004949520464757122,0.0453101996107319,0.023377355616460194,0.0056048648431852284,0.03268515518616861,0.0,-0.03083005514006003,0.009749920314954722,0.006812490636905797,0.022462010312750927,-0.006224996765271032,0.0
426,-0.06306075054111533,0.007766689819447532,-0.004501201082454688,-0.023219598319925497,0.003843219628028406,-0.0099853214745612,-0.013118178003111108,-0.004081322091254678,-0.026952348089159372,0.0,-0.010450456720357671,-0.010888832252271635,-0.005620409671353285,-0.047522880564439755,-0.0030075514572140668,0.0
570,0.05461875136691853,0.028930757479212015,-0.012498227666097077,-0.043336019870481246,-0.0016182075927666706,0.028663034236378046,0.007544038767454373,0.007078875191900882,0.023615541620529545,0.0,-0.08767798128711352,0.009533607857514795,0.006579132261349722,0.01369702490551848,0.018347767161793607,0.0
290,0.07847232787191152,-0.017183314568520073,-0.009365919217246044,0.010101488990251982,-0.0034740266727950196,-0.009982525471734883,0.004218106270596537,0.019191381730394943,0.00764332270528101,0.0,-0.1442196403313394,0.02677212040886173,-0.008220004010966,0.032703439388291185,-0.006372898321541276,0.0
211,0.10981786117450998,-0.07587255464725869,-0.0007019107690182174,-0.0076113937638845166,0.007292259982245565,0.05071918853898622,0.0020111093130987722,-0.005687702739739035,-0.005766162737352331,0.0,-0.1553749854874835,-0.011545613238349958,-0.01133094763397986,-0.01946135522619146,-0.0010553918246141859,0.0
448,-0.04507067852155086,-0.03929268886952795,0.0013881800381673937,-0.04212809449780364,0.005668567366439306,-0.010661095119376572,-0.008744471912428914,-0.023950735432329194,-0.02030912234726944,0.0,0.14627225755970558,-0.007276148399801147,-0.007144036605525197,-0.04346673639970457,-0.0022422615817133044,0.0
767,-0.09953047500876942,0.012194146310494793,0.011103501957277585,-0.037021708982229284,-0.0009948495178592428,-0.010886780486917966,-0.022479825024419264,0.006184159096534903,-0.03103164327127155,0.0,-0.041412214562016644,-0.011135664084652667,-0.0024448621010290483,0.01278131458541346,-0.001221402386634731,0.0
526,-0.038270657913747695,0.027824429165637272,-0.006928778691506868,-0.004868754590823761,0.0023505406704850524,0.041016668995193906,0.06024579036471098,-0.01292458676779451,-0.02289675852335196,0.0,-0.031229626642131643,0.0014888113752962561,0.010529495070320104,0.019628257227609813,0.014631693751271766,0.0
